article_id,annotator,node,ranges,tokens,label,id
5cf465dd896a7fea06ffd52d,D,3,"[[680, 830]]",ele apenas é necessário quando se pretenda a constituição pela transformação (do clube) ou por personalização jurídica de equipa desportiva (do clube),Fact,7170
5cf465dd896a7fea06ffd52d,D,7,"[[1378, 1583]]","a lei das sociedades desportivas determina que a participação do clube fundador, nas sociedades constituídas pela personalização jurídica de equipa desportiva, não pode ser inferior a 10% do capital social",Fact,7171
5cf465dd896a7fea06ffd52d,D,8,"[[1653, 1783]]","ao clube fundador, nas sociedades constituídas por esse meio (e só nesse caso), são legalmente conferidos meios de tutela especial",Fact,7172
5cf465dd896a7fea06ffd52d,D,9,"[[1806, 1943]]","o clube fundador recebe, aí, um tratamento distinto (mais favorável) daquele que teria um qualquer outro sócio, nessa ou noutra sociedade",Fact,7173
5cf465dd896a7fea06ffd52d,D,10,"[[1600, 1645]]",esse limiar mínimo estabelecido na lei existe,Value,7174
5cf465dd896a7fea06ffd52d,D,14,"[[2059, 2224]]","essa regra não impede, nem poderia impedir, o clube de participar na constituição de uma sociedade desportiva de raiz, com uma qualquer percentagem no capital social",Value,7175
5cf465dd896a7fea06ffd52d,D,15,"[[2030, 2057]]",silêncio da lei neste ponto,Value(-),7176
5cf465dd896a7fea06ffd52d,D,17,"[[2841, 2881]]",isso não põe em causa a sua subsistência,Value,7177
5cf465dd896a7fea06ffd52d,D,18,"[[2894, 3076]]","todos os elementos essenciais à prossecução do objecto da sociedade foram transmitidos à sociedade a título de entrada, como decorre imperativamente da lei das sociedades desportivas",Fact,7178
5cf465dd896a7fea06ffd52d,D,19,"[[3080, 3203]]","o clube não pode, em caso algum, pretender a devolução da sua entrada, como decorre das regras gerais do direito societário",Fact,7179
5cf465dd896a7fea06ffd52d,D,28,"[[3240, 3472]]","implica necessariamente, e evidentemente, que a sociedade desportiva deixe de estar sujeita ao regime de especial protecção do clube fundador consagrado para as sociedades que resultam da personalização jurídica de equipa desportiva",Fact,7180
5cf465dd896a7fea06ffd52d,D,22,"[[3627, 3761]]",a sociedade desportiva “sobrevivente” passa a estar sujeita ao regime estabelecido para as sociedades desportivas constituídas de raiz,Value(-),7181
5cf465dd896a7fea06ffd52d,D,23,"[[3773, 3832]]",ter sido constituída pela personalização jurídica da equipa,Fact,7182
5cf465dd896a7fea06ffd52d,D,25,"[[4595, 4635]]",este investimento comporta sempre riscos,Value(-),7183
5cf465dd896a7fea06ffd52d,D,26,"[[4642, 4790]]","a decisão que lhe subjaz exigirá, como qualquer outra decisão de investimento, a ponderação relativa à existência de um mínimo de segurança jurídica",Fact,7184
5cf465e1896a7fea06ffd54f,A,0,"[[1221, 1378]]",O próprio processo eleitoral que levou Bolsonaro à presidência oferece uma ilustração exemplar da estratégia de conquista do poder pelo populismo autoritário,Value,7185
5cf465e1896a7fea06ffd54f,A,1,"[[1380, 1483]]",ausência deliberada e estratégica do candidato dos debates programados nas grandes cadeias de televisão,Fact,7186
5cf465e1896a7fea06ffd54f,A,2,"[[1485, 1518]]",falta de definição de um programa,Fact,7187
5cf465e1896a7fea06ffd54f,A,3,"[[1521, 1647]]","substituição da discussão de propostas políticas pela proliferação de fake news e de proclamações, muitas vezes contraditórias",Fact,7188
5cf465e1896a7fea06ffd54f,A,4,"[[1649, 1728]]",transformação dos adversários no pleito eleitoral em inimigos do povo e do país,Fact,7189
5cf465e1896a7fea06ffd54f,A,9,"[[5245, 5315]]",não será a tecnologia a determinar o resultado da luta pela democracia,Value,7190
5cf465e1896a7fea06ffd54f,A,10,"[[5317, 5508]]","Esse dependerá da capacidade de criação, ampliação, proliferação, interlocução e articulação de espaços em que possam florescer a demodiversidade e as experiências de democracia intercultural",Value,7191
5cf465e1896a7fea06ffd54f,A,12,"[[5206, 5243]]",reconhecendo embora a sua importância,Value,7192
5cf465e1896a7fea06ffd54f,B,0,"[[530, 951]]","o novo projeto populista - bem diferente do populismo “histórico” associado aos projetos desenvolvimentistas das décadas de 50 e 60 -. que desvaloriza as formas, alegadamente tornadas obsoletas pela tecnologia, de representação e participação democráticas, de organização dos cidadãos para a intervenção política, dos espaços de enfrentamento agonístico e de deliberação próprios do debate numa esfera pública democrática",Value,7193
5cf465e1896a7fea06ffd54f,B,1,"[[953, 1218]]","Instituições como o Congresso de Deputados ou os Conselhos deliberativos de políticas públicas, a imprensa livre ou as formas de ação e organização coletiva dos cidadãos e das cidadãs são, assim, remetidos para um outro tempo, um passado que se deseja que não volte",Value,7194
5cf465e1896a7fea06ffd54f,B,3,"[[2717, 2863]]","O reconhecimento da crise que atravessa os regimes democráticos e da sua vulnerabilidade aos projetos autoritários, demonstradas no caso do Brasil",Value,7195
5cf465e1896a7fea06ffd54f,B,4,"[[2903, 3164]]","a multiplicidade de experiências democráticas existentes no mundo que ampliam, aprofundam e diversificam as formas de organização da vida em comum e da ação coletiva, a defesa da dignidade e dos direitos, a luta pela igualdade e pelo reconhecimento da diferença",Value,7196
5cf465e1896a7fea06ffd54f,B,6,"[[4868, 5199]]","As possibilidades e potencialidades que apresentam as tecnologias de informação e comunicação enquanto recurso para a ampliação e diversificação das formas de democracia, de cidadania ativa e de participação democrática sublinham a necessidade de ocupar um espaço que tem sido usado de maneira bem eficaz pelo populismo autoritário",Value,7197
5cf465e1896a7fea06ffd54f,B,7,"[[5245, 5315]]",não será a tecnologia a determinar o resultado da luta pela democracia,Value,7198
5cf465e1896a7fea06ffd54f,B,8,"[[5317, 5508]]","Esse dependerá da capacidade de criação, ampliação, proliferação, interlocução e articulação de espaços em que possam florescer a demodiversidade e as experiências de democracia intercultural",Value,7199
5cf465e1896a7fea06ffd54f,D,0,"[[1221, 1378]]",O próprio processo eleitoral que levou Bolsonaro à presidência oferece uma ilustração exemplar da estratégia de conquista do poder pelo populismo autoritário,Value,7200
5cf465e1896a7fea06ffd54f,D,1,"[[1380, 1483]]",ausência deliberada e estratégica do candidato dos debates programados nas grandes cadeias de televisão,Fact,7201
5cf465e1896a7fea06ffd54f,D,2,"[[1485, 1647]]","falta de definição de um programa e substituição da discussão de propostas políticas pela proliferação de fake news e de proclamações, muitas vezes contraditórias",Fact,7202
5cf465e1896a7fea06ffd54f,D,3,"[[1649, 1779]]","transformação dos adversários no pleito eleitoral em inimigos do povo e do país, cuja derrota justifica o recurso a todos os meios",Fact,7203
5cf465e1896a7fea06ffd54f,D,7,"[[4868, 5199]]","As possibilidades e potencialidades que apresentam as tecnologias de informação e comunicação enquanto recurso para a ampliação e diversificação das formas de democracia, de cidadania ativa e de participação democrática sublinham a necessidade de ocupar um espaço que tem sido usado de maneira bem eficaz pelo populismo autoritário",Value,7204
5cf465e1896a7fea06ffd54f,D,8,"[[5245, 5315]]",não será a tecnologia a determinar o resultado da luta pela democracia,Fact,7205
5cf465e1896a7fea06ffd54f,D,9,"[[5206, 5243]]",reconhecendo embora a sua importância,Value(+),7206
5cf465e1896a7fea06ffd54f,D,12,"[[5317, 5508]]","Esse dependerá da capacidade de criação, ampliação, proliferação, interlocução e articulação de espaços em que possam florescer a demodiversidade e as experiências de democracia intercultural",Fact,7207
5cf465e2896a7fea06ffd558,B,0,"[[0, 87]]",O crescimento futuro da economia portuguesa depende do investimento que agora for feito,Value,7208
5cf465e2896a7fea06ffd558,B,1,"[[93, 179]]",Portugal está entre os países da União Europeia em que o nível de investimento é baixo,Value,7209
5cf465e2896a7fea06ffd558,B,2,"[[181, 193]]","16,2% do PIB",Fact,7210
5cf465e2896a7fea06ffd558,B,3,"[[206, 233]]","média de 20,5% na Zona Euro",Fact,7211
5cf465e2896a7fea06ffd558,B,6,"[[247, 298]]",recuperação verificada no investimento das empresas,Value,7212
5cf465e2896a7fea06ffd558,B,7,"[[321, 383]]",longo processo de desalavancagem iniciado há mais de sete anos,Value,7213
5cf465e2896a7fea06ffd558,B,8,"[[385, 522]]",a economia portuguesa pode melhorar as suas perspectivas futuras de criação de riqueza e de emprego de qualidade durante a próxima década,Value,7214
5cf465e2896a7fea06ffd558,B,10,"[[857, 905]]",limita o nível de capitais próprios das empresas,Value,7215
5cf465e2896a7fea06ffd558,B,11,"[[917, 955]]",recente evolução positiva a este nível,Value(+),7216
5cf465e2896a7fea06ffd558,B,12,"[[961, 1004]]",acesso a financiamento por capitais alheios,Value,7217
5cf465e2896a7fea06ffd558,B,13,"[[802, 851]]",existente falta de capital na economia portuguesa,Value,7218
5cf465e2896a7fea06ffd558,B,17,"[[1772, 1809]]",existirem realidades muito diferentes,Value,7219
5cf465e2896a7fea06ffd558,B,18,"[[1675, 1760]]","a sociedade portuguesa – Estado, famílias e empresas – continua fortemente endividada",Value(-),7220
5cf465e2896a7fea06ffd558,B,20,"[[2234, 2250]]",Estas limitações,Value,7221
5cf465e2896a7fea06ffd558,B,21,"[[2263, 2382]]",para se conseguir aumentar o nível de investimento é necessário que a dotação de capital na economia portuguesa aumente,Value,7222
5cf465e2896a7fea06ffd558,B,23,"[[2538, 2734]]","o investimento directo estrangeiro, que tem vindo a crescer, e não só está associado a maior produtividade, melhores salários e maiores qualificações, mas também está orientado para as exportações",Value(+),7223
5cf465e2896a7fea06ffd558,B,24,"[[2797, 2832]]",não agrava as contas com o exterior,Value,7224
5cf465e2896a7fea06ffd558,B,25,"[[2755, 2795]]",pague dividendos para os seus detentores,Value,7225
5cf465e2896a7fea06ffd558,B,28,"[[2950, 3062]]",crescimento das exportações e do alargamento do número de empresas portuguesas com presença em mercados externos,Value,7226
5cf465e2896a7fea06ffd558,B,29,"[[3064, 3125]]",este modo é imitado pela pequena dimensão do mercado nacional,Value,7227
5cf465e2896a7fea06ffd558,B,31,"[[3234, 3296]]","a taxa de poupança das famílias, que em Portugal é muito baixa",Value,7228
5cf465e2896a7fea06ffd558,B,32,"[[3298, 3365]]",As famílias portuguesas poupam menos de 5% do rendimento disponível,Fact,7229
5cf465e2896a7fea06ffd558,B,33,"[[3367, 3403]]",quando a média na Zona Euro é de 12%,Fact,7230
5cf465e2896a7fea06ffd558,B,35,"[[3544, 3598]]",O aumento da taxa de poupança das famílias portuguesas,Value,7231
5cf465e2896a7fea06ffd558,B,36,"[[3617, 3671]]",aumentar a possibilidade de financiamento das empresas,Value,7232
5cf465e2896a7fea06ffd558,B,37,"[[3684, 3772]]",ajudar a corrigir a frágil sustentabilidade dos sistemas de segurança social em Portugal,Value,7233
5cf465e2896a7fea06ffd558,B,40,"[[3833, 3885]]",a esperança média de vida das pessoas está a crescer,Fact,7234
5cf465e2896a7fea06ffd558,B,41,"[[3775, 3829]]",A população portuguesa está a decrescer e a envelhecer,Fact,7235
5cf465e2896a7fea06ffd558,B,42,"[[3907, 3920]]",se nada mudar,Value,7236
5cf465e2896a7fea06ffd558,B,43,"[[3921, 4072]]",o rácio entre o número de trabalhadores que descontam para a Segurança Social e os seus beneficiários vai reduzir-se drasticamente nas próximas décadas,Value,7237
5cf465e2896a7fea06ffd558,B,45,"[[4075, 4123]]",Este agravamento da situação da segurança social,Value(-),7238
5cf465e2896a7fea06ffd558,B,46,"[[4135, 4281]]","um jovem que esteja agora a iniciar a sua vida profissional, e que se reforme após 2060, vá receber como pensão menos de 30% do seu último salário",Value,7239
5cf465e2896a7fea06ffd558,B,48,"[[4335, 4415]]",este jovem não começar a poupar logo desde o início da sua carreira profissional,Value,7240
5cf465e2896a7fea06ffd558,B,49,"[[4438, 4497]]",uma redução do seu rendimento no momento em que se reformar,Value,7241
5cf465e2896a7fea06ffd558,B,50,"[[4539, 4580]]",diminuição significativa do nível de vida,Value,7242
5cf465e2896a7fea06ffd558,B,51,"[[4583, 4661]]",maiores dificuldades em suportar despesas com serviços essenciais como a saúde,Value,7243
5cf465e2896a7fea06ffd558,B,55,"[[4664, 4750]]","A grande importância desta dupla função da poupança, financiar reformas e investimento",Value(+),7244
5cf465e2896a7fea06ffd558,B,56,"[[4763, 4898]]",as autoridades portuguesas incentivem as famílias a recorrer a outros produtos de poupança para além da tradicional compra de habitação,Value,7245
5cf465e2896a7fea06ffd558,B,58,"[[4912, 4956]]",agora poderá ser uma boa altura para o fazer,Value(+),7246
5cf465e2896a7fea06ffd558,B,59,"[[4964, 5007]]",expectativa de subida das taxas de inflação,Value,7247
5cf465e2896a7fea06ffd558,B,60,"[[5010, 5041]]",das taxas de juro a médio prazo,Value,7248
5cf465e2896a7fea06ffd558,C,0,"[[385, 522]]",a economia portuguesa pode melhorar as suas perspectivas futuras de criação de riqueza e de emprego de qualidade durante a próxima década,Value(+),7249
5cf465e2896a7fea06ffd558,C,1,"[[247, 298]]",recuperação verificada no investimento das empresas,Value(+),7250
5cf465e2896a7fea06ffd558,C,2,"[[321, 383]]",longo processo de desalavancagem iniciado há mais de sete anos,Value,7251
5cf465e2896a7fea06ffd558,C,5,"[[769, 905]]","Esta necessidade depara-se com a existente falta de capital na economia portuguesa, que limita o nível de capitais próprios das empresas",Value(-),7252
5cf465e2896a7fea06ffd558,C,6,"[[917, 955]]",recente evolução positiva a este nível,Value(+),7253
5cf465e2896a7fea06ffd558,C,7,"[[961, 1004]]",acesso a financiamento por capitais alheios,Value(+),7254
5cf465e2896a7fea06ffd558,C,10,"[[1007, 1082]]",O sistema financeiro nacional ainda está em recuperação da crise que sofreu,Value(-),7255
5cf465e2896a7fea06ffd558,C,11,"[[1084, 1147]]",mantendo um elevado nível de crédito malparado e de imparidades,Value(-),7256
5cf465e2896a7fea06ffd558,C,12,"[[1151, 1274]]",demonstrando pouca propensão para apoiar negócios que sejam inovadores mas que não apresentam historial nem garantias reais,Value(-),7257
5cf465e2896a7fea06ffd558,C,15,"[[1772, 1809]]",existirem realidades muito diferentes,Fact,7258
5cf465e2896a7fea06ffd558,C,16,"[[1675, 1760]]","a sociedade portuguesa – Estado, famílias e empresas – continua fortemente endividada",Value(-),7259
5cf465e2896a7fea06ffd558,C,18,"[[2263, 2382]]",para se conseguir aumentar o nível de investimento é necessário que a dotação de capital na economia portuguesa aumente,Value,7260
5cf465e2896a7fea06ffd558,C,19,"[[2388, 2514]]",esse crescimento não pode agravar a estabilização do endividamento externo que foi tão arduamente conquistada nos últimos anos,Policy,7261
5cf465e2896a7fea06ffd558,C,21,"[[2517, 2572]]",Uma forma é aumentar o investimento directo estrangeiro,Value,7262
5cf465e2896a7fea06ffd558,C,22,"[[2700, 2734]]",está orientado para as exportações,Value(+),7263
5cf465e2896a7fea06ffd558,C,32,"[[2608, 2687]]","está associado a maior produtividade, melhores salários e maiores qualificações",Value(+),7264
5cf465e2896a7fea06ffd558,C,34,"[[2755, 2795]]",pague dividendos para os seus detentores,Value(-),7265
5cf465e2896a7fea06ffd558,C,35,"[[2797, 2832]]",não agrava as contas com o exterior,Value(-),7266
5cf465e2896a7fea06ffd558,C,23,"[[2950, 2977]]",crescimento das exportações,Value(+),7267
5cf465e2896a7fea06ffd558,C,24,"[[2983, 3062]]",alargamento do número de empresas portuguesas com presença em mercados externos,Value(+),7268
5cf465e2896a7fea06ffd558,C,39,"[[3064, 3125]]",este modo é imitado pela pequena dimensão do mercado nacional,Value(-),7269
5cf465e2896a7fea06ffd558,C,25,"[[3271, 3296]]",em Portugal é muito baixa,Value(-),7270
5cf465e2896a7fea06ffd558,C,26,"[[3298, 3403]]","As famílias portuguesas poupam menos de 5% do rendimento disponível, quando a média na Zona Euro é de 12%",Fact,7271
5cf465e2896a7fea06ffd558,C,28,"[[3775, 3829]]",A população portuguesa está a decrescer e a envelhecer,Fact,7272
5cf465e2896a7fea06ffd558,C,29,"[[3833, 3885]]",a esperança média de vida das pessoas está a crescer,Fact,7273
5cf465e2896a7fea06ffd558,C,30,"[[3907, 4072]]",se nada mudar o rácio entre o número de trabalhadores que descontam para a Segurança Social e os seus beneficiários vai reduzir-se drasticamente nas próximas décadas,Value(-),7274
